mandate_id,strategy,initial_amount,recovered_amount,recovered_boolean,attempt_count,retry_budget_exhausted,stop_reason,policy_violation_count,execution_error_count
bcb3636d-7fbe-6bb3-30ae-d12de8f10194,SmartHeuristic,271.65,0.0,False,3,True,Budget Exhausted,1479,0
c3a6b204-fc01-4a22-2ed0-b0b27da56b6e,SmartHeuristic,81.84,81.84,True,1,False,Recovered,369,0
65db6e43-47bf-8db7-82d9-a774ea7f6c7d,SmartHeuristic,444.28,444.28,True,1,False,Recovered,369,0
6c5540f0-cc9c-f41c-8696-99010ddca788,SmartHeuristic,296.07,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
750acc98-2cbf-b769-c6a1-a468afb3e3ad,SmartHeuristic,8.36,0.0,False,3,True,Budget Exhausted,1479,0
61223189-35f3-de4a-ac92-04b40306a258,SmartHeuristic,335.65,0.0,False,3,True,Budget Exhausted,1479,0
5c91f845-534f-c96d-19ca-9c1b94bcf47a,SmartHeuristic,303.87,0.0,False,3,True,Budget Exhausted,1479,0
b8875caf-1991-103f-d06e-ccbc3a8359b6,SmartHeuristic,384.26,384.26,True,3,True,Recovered,1108,0
a1726883-d971-9e00-e4ad-5e9bfedd22d9,SmartHeuristic,56.99,56.99,True,1,False,Recovered,369,0
403fd582-4ccf-0a4b-7c93-243ec90b9454,SmartHeuristic,32.35,32.35,True,3,True,Recovered,1108,0
0c36ad4e-915d-9a63-dbc6-c9288fe84e20,SmartHeuristic,243.82,243.82,True,2,False,Recovered,738,0
8eb7c306-8f73-198e-5c3d-0d5f5c6801d6,SmartHeuristic,76.86,76.86,True,3,True,Recovered,1108,0
581993cc-41f9-994a-cf5d-337fee8d5daa,SmartHeuristic,373.62,0.0,False,3,True,Budget Exhausted,1479,0
a65d958e-936d-d1a8-93ac-b00e32eeeb38,SmartHeuristic,571.3,0.0,False,3,True,Budget Exhausted,1479,0
fab8328f-2cae-93a2-89d7-16efa62d7221,SmartHeuristic,634.74,0.0,False,3,True,Budget Exhausted,1479,0
141283fb-e3be-f3d6-726a-030dbc8cfa8f,SmartHeuristic,148.33,0.0,False,3,True,Budget Exhausted,1479,0
a72bdddd-511e-eeb8-5040-5c433a6c7da6,SmartHeuristic,52.82,0.0,False,3,True,Budget Exhausted,1479,0
2bacf712-d6a9-19e8-86d8-95e5219b606d,SmartHeuristic,730.93,730.93,True,1,False,Recovered,369,0
5b59f28e-a9de-5b26-08ff-eab0075072d6,SmartHeuristic,112.45,0.0,False,3,True,Budget Exhausted,1479,0
dd3ee854-5340-64b0-ea4f-4a80dc412176,SmartHeuristic,705.33,0.0,False,3,True,Budget Exhausted,1479,0
bfb8abb9-a18c-5492-74e0-079a98fb4727,SmartHeuristic,191.37,191.37,True,3,True,Recovered,1108,0
6f5aad52-9061-498f-e096-521ea2c723d4,SmartHeuristic,317.82,0.0,False,3,True,Budget Exhausted,1479,0
16ed0330-ce01-5413-3a25-16fe8a27b0b0,SmartHeuristic,33.7,0.0,False,3,True,Budget Exhausted,1479,0
6986305a-5da3-f9cf-4ed0-730d711dc1dd,SmartHeuristic,152.05,0.0,False,3,True,Budget Exhausted,1479,0
b011b125-0221-11e5-88fc-3da1781d5b6c,SmartHeuristic,191.71,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
a55fa725-bcb3-c168-b706-2cfa29cc0789,SmartHeuristic,60.9,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
b1a50a3d-cebd-3b2b-9cfb-bce7e8f2c584,SmartHeuristic,39.2,0.0,False,3,True,Budget Exhausted,1479,0
a60147c3-48e0-9502-4598-f3c8af449605,SmartHeuristic,50.97,0.0,False,3,True,Budget Exhausted,1479,0
7df37378-9f6c-cab4-b352-2c1845aa9503,SmartHeuristic,739.14,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
26f341c8-04f7-18c8-5215-b5033012f819,SmartHeuristic,126.28,0.0,False,3,True,Budget Exhausted,1479,0
8b0ea0b9-1246-4474-6475-c0eec6913069,SmartHeuristic,170.23,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
b0d515ab-c891-d55d-94c1-76b90ac013d5,SmartHeuristic,154.88,0.0,False,3,True,Budget Exhausted,1479,0
276732d3-a502-dc4b-5b03-34d80f4d6c40,SmartHeuristic,220.63,220.63,True,1,False,Recovered,369,0
1b7e0502-ca9d-8831-894e-7397b38a3db1,SmartHeuristic,51.05,51.05,True,1,False,Recovered,369,0
e44cbd41-ce36-e92a-58e9-d0aac1b6edd4,SmartHeuristic,108.67,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
05776108-3166-2c94-bbb2-4366704fe1a8,SmartHeuristic,76.69,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
0a1bebd3-e60e-c813-402d-a0fa227dcecc,SmartHeuristic,197.02,197.02,True,1,False,Recovered,369,0
8f1c3fa0-7000-0009-b4e5-70ba7c3cc2bc,SmartHeuristic,599.84,0.0,False,3,True,Budget Exhausted,1479,0
7d76ab58-b271-115b-8af0-9ec34b726a7c,SmartHeuristic,80.16,0.0,False,3,True,Budget Exhausted,1479,0
77e8b762-bb7e-b979-52dc-bffd59008d65,SmartHeuristic,169.19,0.0,False,3,True,Budget Exhausted,1479,0
c6a28e4e-002f-2ca4-743e-85315dfb1922,SmartHeuristic,110.57,110.57,True,1,False,Recovered,369,0
2dbb45bd-2138-e2e6-f013-a170d5cf3b4c,SmartHeuristic,221.79,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
ebc8f6b7-ee22-4f70-0359-9c6d1224cbd2,SmartHeuristic,693.76,693.76,True,3,True,Recovered,1108,0
8ef4d74b-2dcc-4095-f28f-9444a0154d65,SmartHeuristic,230.25,230.25,True,1,False,Recovered,369,0
ff31950a-fdd0-84a1-8cd2-216f50adff63,SmartHeuristic,384.78,0.0,False,3,True,Budget Exhausted,1479,0
698f546d-5f29-0290-d848-5a54531c8812,SmartHeuristic,524.36,0.0,False,3,True,Budget Exhausted,1479,0
000cd21a-65a7-ba30-f5b7-0dd9728f5897,SmartHeuristic,382.6,382.6,True,1,False,Recovered,369,0
01ae7eb1-4d45-7ea5-e3ec-4f6afe503fdc,SmartHeuristic,87.42,87.42,True,3,True,Recovered,1108,0
7b874b4a-cafb-c4fe-531f-04afb93c92d5,SmartHeuristic,422.07,0.0,False,3,True,Budget Exhausted,1479,0
e6267164-d361-6b3a-7cff-ae922c435667,SmartHeuristic,107.44,0.0,False,3,True,Budget Exhausted,1479,0
c7b611cd-1417-182a-61ad-018a93875413,SmartHeuristic,120.19,120.19,True,2,False,Recovered,738,0
b2a0f778-809d-6444-53ab-3cce264ae04f,SmartHeuristic,46.08,0.0,False,3,True,Budget Exhausted,1479,0
ac735be0-0cee-ddc2-2737-f345388629ff,SmartHeuristic,499.17,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
25e42403-64f2-502e-c94f-6ed34a2f3876,SmartHeuristic,138.96,0.0,False,3,True,Budget Exhausted,1479,0
af4afcdd-52cb-1ae0-6e18-c9b3c6da85f1,SmartHeuristic,18.3,0.0,False,0,False,Mandate status is MandateStatus.REVOKED,372,0
5d822e3a-6c6d-282b-69e0-8370abf7a5d0,SmartHeuristic,170.76,170.76,True,2,False,Recovered,738,0
49a5baeb-d1f4-4c8d-d51b-1974de668dd0,SmartHeuristic,282.56,282.56,True,1,False,Recovered,369,0
fe07832a-badc-4599-9f7f-ae0c7ba79d05,SmartHeuristic,349.29,0.0,False,3,True,Budget Exhausted,1479,0
04b40ac9-2831-7f0d-be90-63fb64b5d9a5,SmartHeuristic,457.46,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
ad9112c5-f5ea-4128-854d-c3bf61d85365,SmartHeuristic,209.01,209.01,True,1,False,Recovered,369,0
92a97acd-3d88-4938-6ad6-5b8c3a38b844,SmartHeuristic,308.49,0.0,False,3,True,Budget Exhausted,1479,0
6e18b184-229f-e85b-e8d9-1a2086181db2,SmartHeuristic,441.63,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
c521ff2e-f9cc-83ed-e8b4-5c6afee543b3,SmartHeuristic,399.76,0.0,False,3,True,Budget Exhausted,1479,0
9099a283-eedb-0ce5-a7fe-cdcd2528b516,SmartHeuristic,256.92,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
115c42cd-5147-6e86-2875-d40aeac7dc2e,SmartHeuristic,217.65,0.0,False,3,True,Budget Exhausted,1479,0
4da838b7-6947-cbac-f610-f40d69fe890f,SmartHeuristic,671.95,0.0,False,3,True,Budget Exhausted,1479,0
7800e27a-9ace-63cc-d89c-83f68098580d,SmartHeuristic,102.21,0.0,False,3,True,Budget Exhausted,1479,0
2f191516-5fbb-cda5-a64a-1fe8b646e2b1,SmartHeuristic,42.29,0.0,False,3,True,Budget Exhausted,1479,0
345e2eaf-c1fd-a581-33ec-e6b1fcfd8547,SmartHeuristic,95.15,95.15,True,2,False,Recovered,738,0
f4672866-ed56-a2a0-2d54-ff2b10ee4f77,SmartHeuristic,338.33,0.0,False,3,True,Budget Exhausted,1479,0
9df79a27-ddfc-2a92-7074-feb3fc5217cc,SmartHeuristic,725.86,0.0,False,3,True,Budget Exhausted,1479,0
b85f164b-6160-3399-d307-3198bc3eb402,SmartHeuristic,67.44,67.44,True,3,True,Recovered,1108,0
e0b55615-d3b6-ef1b-74f7-6d09739cafa5,SmartHeuristic,41.5,0.0,False,3,True,Budget Exhausted,1479,0
3ee79d31-feef-21f8-e0b6-2f900adbc4ff,SmartHeuristic,607.68,607.68,True,1,False,Recovered,369,0
a6091ad0-b114-64aa-52f6-9081400564b8,SmartHeuristic,189.98,189.98,True,1,False,Recovered,369,0
55cf37ba-e989-65f2-2bbf-1e35c4acb57d,SmartHeuristic,261.71,261.71,True,1,False,Recovered,369,0
49ed856e-723d-facd-f601-e005c4c4f69f,SmartHeuristic,192.32,0.0,False,0,False,Mandate status is MandateStatus.REVOKED,372,0
3527bcee-d343-bf88-d1f3-79b18ebb8208,SmartHeuristic,374.17,374.17,True,2,False,Recovered,738,0
0e18ab96-25f4-1dd6-2f51-ac6e0c85f154,SmartHeuristic,408.11,0.0,False,3,True,Budget Exhausted,1479,0
294d43ed-2da1-afda-fe65-6dcc6abdb05a,SmartHeuristic,66.54,0.0,False,3,True,Budget Exhausted,1479,0
a9325ae1-9c70-60da-48cd-29c5ac0e1f71,SmartHeuristic,804.84,0.0,False,3,True,Budget Exhausted,1479,0
5c3552b3-9437-2280-bfd4-67e77491050c,SmartHeuristic,355.77,355.77,True,2,False,Recovered,738,0
c4bd338e-17d7-1fc0-092c-d030ee757637,SmartHeuristic,210.78,210.78,True,1,False,Recovered,369,0
d90949aa-9bdd-3d7a-6d53-628b49851b79,SmartHeuristic,108.21,108.21,True,1,False,Recovered,369,0
7f13de67-9008-cdc9-9d42-1bae2134e15b,SmartHeuristic,83.65,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
1e42d2b8-0067-9b62-318c-d979fab0a15d,SmartHeuristic,231.49,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
cbf6aa23-a01e-31f5-7702-beba0623ffbf,SmartHeuristic,290.98,0.0,False,3,True,Budget Exhausted,1479,0
31ab0158-2cf6-073b-d500-c14707743c94,SmartHeuristic,42.32,0.0,False,3,True,Budget Exhausted,1479,0
ec1a86d3-5683-0783-d575-9337549c9eb9,SmartHeuristic,342.07,0.0,False,3,True,Budget Exhausted,1479,0
22c0c475-a549-76d0-091a-5875cc18dd0e,SmartHeuristic,647.43,647.43,True,2,False,Recovered,738,0
75eb0e8f-a090-360d-27c7-655a7b434a72,SmartHeuristic,32.23,32.23,True,1,False,Recovered,369,0
10f35676-5a85-3cd8-cbb8-6be0e355e636,SmartHeuristic,11.37,11.37,True,2,False,Recovered,738,0
db9a0eb7-b48c-531b-4eeb-87ffc064f074,SmartHeuristic,70.52,0.0,False,3,True,Budget Exhausted,1479,0
4580dac2-0818-c965-b5b8-135150830841,SmartHeuristic,325.22,0.0,False,3,True,Budget Exhausted,1479,0
5fcc997d-1cbb-304b-2ccd-a2af4d64bb63,SmartHeuristic,25.04,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
3487246c-21f9-c072-fe22-eba1ad3d581e,SmartHeuristic,520.29,0.0,False,3,True,Budget Exhausted,1479,0
6338fb29-7599-2b0a-095b-81d6b97d7617,SmartHeuristic,19.51,19.51,True,1,False,Recovered,369,0
1da76d69-85b8-64d4-dd64-3387b6b38fbc,SmartHeuristic,477.81,0.0,False,0,False,Mandate status is MandateStatus.REVOKED,372,0
df3334c6-9823-3b06-d91e-a7e6afe2a940,SmartHeuristic,297.93,0.0,False,3,True,Budget Exhausted,1479,0
e3a1af97-7785-2ddb-5552-7a3c164a9b18,SmartHeuristic,812.77,812.77,True,1,False,Recovered,369,0
2851a8be-2639-e214-45cc-aa931e1e5d91,SmartHeuristic,334.41,0.0,False,3,True,Budget Exhausted,1479,0
f5530567-03e7-dd21-1d4d-46d6460d113d,SmartHeuristic,543.71,0.0,False,3,True,Budget Exhausted,1479,0
4fb67094-123c-f911-2bd8-ad4d3eacdb28,SmartHeuristic,129.77,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
160beed4-0dc5-d42e-6233-960a1b1e06c3,SmartHeuristic,87.26,87.26,True,2,False,Recovered,738,0
b465c027-2dd1-d45b-6454-a82a6d2cdbf9,SmartHeuristic,294.13,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
5513b74f-4ffc-1c54-5b0a-31ea9dc6d783,SmartHeuristic,635.83,0.0,False,3,True,Budget Exhausted,1479,0
c226ab53-b680-873b-32b9-c542d143e0a2,SmartHeuristic,702.95,0.0,False,3,True,Budget Exhausted,1479,0
17c95aaa-21bd-55eb-915a-a3c07737cfb5,SmartHeuristic,128.79,0.0,False,3,True,Budget Exhausted,1479,0
ead1d758-b319-f18d-2ef0-3a1b645f273c,SmartHeuristic,277.83,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
4d579d00-cadc-c10f-1228-130ba64272a2,SmartHeuristic,217.74,0.0,False,3,True,Budget Exhausted,1479,0
972d5d57-669b-e896-7602-72ba8862036f,SmartHeuristic,130.14,0.0,False,3,True,Budget Exhausted,1479,0
3e628981-9ef1-a74f-3d13-452669d75427,SmartHeuristic,98.26,98.26,True,1,False,Recovered,369,0
7b7ce7cc-f950-f7fa-28b5-8db58c466308,SmartHeuristic,320.41,0.0,False,0,False,Mandate status is MandateStatus.REVOKED,372,0
94ad345a-e323-9264-2390-0c1dd1291d13,SmartHeuristic,289.78,289.78,True,1,False,Recovered,369,0
a92f85fe-258f-cafc-c1cf-d878000c14a5,SmartHeuristic,471.59,471.59,True,3,True,Recovered,1108,0
7279101c-93f3-503d-9d96-232d63d5e750,SmartHeuristic,325.07,325.07,True,1,False,Recovered,369,0
e09ef2a3-ae77-e249-34a6-3e7632173525,SmartHeuristic,195.05,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
cb5a4d77-91fd-a27f-4cbb-7460510c8c48,SmartHeuristic,84.63,0.0,False,3,True,Budget Exhausted,1479,0
eb22ec1d-4df6-ff4f-adf7-92ffe9c7c13a,SmartHeuristic,147.69,0.0,False,3,True,Budget Exhausted,1479,0
0ffa2366-4b4f-afaf-da3d-c78020a77d78,SmartHeuristic,297.4,0.0,False,3,True,Budget Exhausted,1479,0
f7c8435f-8c83-bc68-e6ac-e59a5e85643c,SmartHeuristic,292.63,292.63,True,1,False,Recovered,369,0
8f5e248e-b40f-040e-0037-447f0d99c071,SmartHeuristic,26.31,26.31,True,1,False,Recovered,369,0
2c649adf-a998-c8e1-3612-41be8b8ce7be,SmartHeuristic,218.02,0.0,False,3,True,Budget Exhausted,1479,0
8e301bcc-302f-a247-239a-046d79912c51,SmartHeuristic,30.88,0.0,False,3,True,Budget Exhausted,1479,0
2320de16-15ac-80e4-22c2-3308fd7ee75c,SmartHeuristic,661.92,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
6c936f69-8269-041a-7453-30442e07336d,SmartHeuristic,524.01,0.0,False,0,False,Mandate status is MandateStatus.REVOKED,372,0
ab310bfe-f5dd-7f92-a9ea-a9ffbddf2416,SmartHeuristic,323.64,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
92ef63c1-781f-9d3f-e7f3-39dc833de3ad,SmartHeuristic,310.19,310.19,True,2,False,Recovered,738,0
4dd7962b-bfda-55c9-98fe-b4f3ec40d95a,SmartHeuristic,143.01,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
13ad3ead-816e-bf32-2077-5ce4151f62f9,SmartHeuristic,646.12,646.12,True,1,False,Recovered,369,0
408669bb-4721-194b-c8a4-ae21d9f850e9,SmartHeuristic,96.47,96.47,True,1,False,Recovered,369,0
4674a0eb-47ed-c6dd-9da4-ec0f21ee0f6c,SmartHeuristic,610.06,610.06,True,3,True,Recovered,1108,0
bdce4d4d-03a2-cee9-41c7-d9b3db9c9b7c,SmartHeuristic,504.13,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
3c775558-b365-fb7c-c853-bc5542e17302,SmartHeuristic,292.88,292.88,True,1,False,Recovered,369,0
8702f4ad-cca3-a4c4-2e49-82cf7c239ebc,SmartHeuristic,871.91,871.91,True,2,False,Recovered,738,0
fbec1ed8-57c4-e2c3-0878-9ef0dcacfa54,SmartHeuristic,212.31,212.31,True,3,True,Recovered,1108,0
987593c3-2523-52f6-f7a3-f6a6159b558b,SmartHeuristic,428.42,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
5a947a40-a32e-3ab5-8802-d74aeaef2ec2,SmartHeuristic,695.24,695.24,True,3,True,Recovered,1108,0
45c87f41-dbbd-3290-a6ed-caddeb04cd29,SmartHeuristic,239.61,239.61,True,1,False,Recovered,369,0
a5dd2836-e65f-a9fa-c38c-2eafa8097a77,SmartHeuristic,532.48,0.0,False,3,True,Budget Exhausted,1479,0
2f4cfefb-f798-28a2-cd9e-84ec90e9e294,SmartHeuristic,320.86,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
2f2bdc13-b216-5b5a-1c60-57fee5605cfb,SmartHeuristic,217.29,217.29,True,2,False,Recovered,738,0
c4f4b844-46c1-12a5-fec8-8839ec35c3de,SmartHeuristic,734.22,0.0,False,0,False,Mandate status is MandateStatus.REVOKED,372,0
c2ad0d97-75aa-ecb0-d757-ad381498d0dd,SmartHeuristic,131.67,0.0,False,3,True,Budget Exhausted,1479,0
f7073712-88b0-4b77-7feb-4cf34ec77371,SmartHeuristic,407.36,0.0,False,0,False,Mandate status is MandateStatus.REVOKED,372,0
f7716700-7305-cd23-cfd0-b040d5916d49,SmartHeuristic,150.81,0.0,False,3,True,Budget Exhausted,1479,0
85eb2b3f-aad5-3fb8-a762-b59cce9e5929,SmartHeuristic,104.64,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
03ad702e-216a-ebcf-a616-dde4b388300a,SmartHeuristic,325.07,325.07,True,1,False,Recovered,369,0
d5d9a385-2bb2-4cbc-9c79-4cdb74c88361,SmartHeuristic,941.22,941.22,True,1,False,Recovered,369,0
d145bd7f-d15b-5a37-105f-86aa974e8f83,SmartHeuristic,77.37,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
8bbf1b30-9372-92e6-af20-6a9df9d18507,SmartHeuristic,452.3,452.3,True,3,True,Recovered,1108,0
c1eecd7a-2428-185a-461d-e0171ee92d3b,SmartHeuristic,851.32,0.0,False,3,True,Budget Exhausted,1479,0
97feb937-a6d9-77a1-b4ec-fe8d16d1f5ca,SmartHeuristic,72.43,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
734eab10-85e9-054f-455c-f668a3cb9e18,SmartHeuristic,344.87,344.87,True,1,False,Recovered,369,0
2caf3d2f-f026-a418-3d3f-bbec697ae294,SmartHeuristic,240.73,0.0,False,3,True,Budget Exhausted,1479,0
81ee30e4-8a2b-466e-fc9d-c0d0c2d94cc9,SmartHeuristic,28.07,28.07,True,1,False,Recovered,369,0
74017bb3-c227-0738-e3dc-419dce1e8d1f,SmartHeuristic,657.59,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
2875ad5d-2d06-f862-8990-779cecc3b699,SmartHeuristic,318.03,0.0,False,0,False,Mandate status is MandateStatus.REVOKED,372,0
699fdb02-bcdd-0b48-3cb3-c9fa191abb3d,SmartHeuristic,257.59,257.59,True,1,False,Recovered,369,0
47d5ac92-0f45-55da-9194-1591b134b58f,SmartHeuristic,20.55,0.0,False,3,True,Budget Exhausted,1479,0
772d416d-da05-d2fc-1c71-a82122f1c32b,SmartHeuristic,299.31,0.0,False,3,True,Budget Exhausted,1479,0
e7d3f770-9c8d-1ade-f3e8-16b5a353ea98,SmartHeuristic,662.13,662.13,True,1,False,Recovered,369,0
dcb913b4-7d3d-16ca-8592-a38fdb62a1f7,SmartHeuristic,386.03,386.03,True,3,True,Recovered,1108,0
df629d0c-bc76-37a0-6d98-a416bae27198,SmartHeuristic,220.15,220.15,True,1,False,Recovered,369,0
6af31899-014c-c3a1-e5f3-d46692de0df8,SmartHeuristic,74.87,74.87,True,1,False,Recovered,369,0
fdc419b2-0a41-4919-0b52-46f3faed5777,SmartHeuristic,130.57,0.0,False,3,True,Budget Exhausted,1479,0
81145252-c4c3-6368-bbc5-1a50787cb0d3,SmartHeuristic,205.47,0.0,False,3,True,Budget Exhausted,1479,0
7ecb002e-73d3-328c-1916-79d3d24025ea,SmartHeuristic,586.69,586.69,True,3,True,Recovered,1108,0
c0c9c3ed-8ef9-0060-1545-7c643d922952,SmartHeuristic,264.7,264.7,True,3,True,Recovered,1108,0
5bc07988-21f9-69e9-37cf-45f6f32ede3c,SmartHeuristic,43.57,43.57,True,1,False,Recovered,369,0
5d2e7b90-acb6-0e81-e8f6-0796f200a32c,SmartHeuristic,53.14,0.0,False,0,False,Mandate status is MandateStatus.REVOKED,372,0
8f8dd995-1127-4cb2-b472-99b68f0ce422,SmartHeuristic,318.05,318.05,True,1,False,Recovered,369,0
e6426f0b-8869-372a-d34c-0a09ada59cb2,SmartHeuristic,691.99,691.99,True,1,False,Recovered,369,0
b177116d-f203-7633-ac5d-d02dccc67ffd,SmartHeuristic,338.22,0.0,False,3,True,Budget Exhausted,1479,0
e214d458-f0dd-3de0-fa63-bde0cf0d3f06,SmartHeuristic,290.08,290.08,True,2,False,Recovered,738,0
cd4f2875-df2d-df20-05a4-3113101d759e,SmartHeuristic,48.1,48.1,True,3,True,Recovered,1108,0
8c68720e-d787-463d-87b8-f95cb265a6c2,SmartHeuristic,252.29,0.0,False,3,True,Budget Exhausted,1479,0
913767ab-4dd8-5715-753f-f3e271fc5136,SmartHeuristic,120.41,0.0,False,3,True,Budget Exhausted,1479,0
3a0e618f-428f-d941-ca0d-72ce2bf6f6c4,SmartHeuristic,624.17,624.17,True,1,False,Recovered,369,0
f4ca6e70-74b7-99ec-48cd-42c05a66219e,SmartHeuristic,506.58,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
fa5fafdb-5123-39fa-aa61-b32f08e1624e,SmartHeuristic,227.99,0.0,False,3,True,Budget Exhausted,1479,0
06617f95-eba1-8fa8-1f19-f85b4d330569,SmartHeuristic,168.73,0.0,False,3,True,Budget Exhausted,1479,0
c4bd9b59-7fd9-c96f-ee5a-88566791659c,SmartHeuristic,505.18,0.0,False,3,True,Budget Exhausted,1479,0
81e58eee-f9c0-fd4d-8bd0-3267bd0e01ce,SmartHeuristic,134.19,134.19,True,2,False,Recovered,738,0
ccb1063d-25a7-4338-aab9-278d92dfcf99,SmartHeuristic,83.35,0.0,False,3,True,Budget Exhausted,1479,0
ec1b55dd-e829-56cf-ba81-d86090b3032d,SmartHeuristic,167.83,0.0,False,3,True,Budget Exhausted,1479,0
c4605896-ef87-bf0d-c802-2f8e38de6b6e,SmartHeuristic,87.5,0.0,False,3,True,Budget Exhausted,1479,0
15661feb-05c5-bf8d-321a-6c3f47263c24,SmartHeuristic,38.98,38.98,True,2,False,Recovered,738,0
3737cc38-166c-dd33-8f9f-dc15dfd23d15,SmartHeuristic,133.38,133.38,True,1,False,Recovered,369,0
24c58b47-1609-34d1-9912-509096516ec2,SmartHeuristic,827.73,827.73,True,3,True,Recovered,1108,0
fd06a179-7980-3efa-4da0-8e483531518a,SmartHeuristic,8.7,8.7,True,1,False,Recovered,369,0
7b011fdd-94c0-b9e0-5c9c-4570bedd62a7,SmartHeuristic,423.81,423.81,True,1,False,Recovered,369,0
5b7d9d2d-22af-f503-b17a-ff6de0d96670,SmartHeuristic,570.94,0.0,False,3,True,Budget Exhausted,1479,0
5c75352c-45cd-b96b-0d8a-16f329ce9bfa,SmartHeuristic,366.72,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
21986e3c-d19f-cf31-1dd7-3f1f138ef8cc,SmartHeuristic,158.25,158.25,True,3,True,Recovered,1108,0
592448ee-7ac1-b4f9-0472-f9f6ec6494e0,SmartHeuristic,290.39,290.39,True,2,False,Recovered,738,0
08651a6e-1b99-eb83-3244-0f070ae263e0,SmartHeuristic,316.76,316.76,True,1,False,Recovered,369,0
3334cd07-e6b3-6561-966d-273534952c00,SmartHeuristic,467.99,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
946a95a6-f2e4-01af-4702-1755f11cc0a4,SmartHeuristic,50.74,50.74,True,1,False,Recovered,369,0
daea544a-291a-4905-5a29-fe6b590bd0c6,SmartHeuristic,229.29,0.0,False,3,True,Budget Exhausted,1479,0
117e894e-91fa-f1c7-8141-bb373de814ac,SmartHeuristic,62.06,0.0,False,3,True,Budget Exhausted,1479,0
011bb348-8981-1f35-c107-50bce6d33572,SmartHeuristic,576.53,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
d6cd3155-08a8-ac7f-8621-38ad0f09105c,MLProbability,110.25,110.25,True,1,False,Recovered,369,0
e9aa144b-9dd4-3675-ef14-5064aab07015,MLProbability,726.8,0.0,False,3,True,Budget Exhausted,1479,0
0406ff44-7ce4-0679-a8c6-dbc07bb3447b,MLProbability,369.72,0.0,False,3,True,Budget Exhausted,1479,0
cb80f288-446f-64dd-5abc-a6e5d0b1e3eb,MLProbability,44.15,44.15,True,1,False,Recovered,369,0
4ccb2355-39d1-c7ff-b27e-1442fd7fe973,MLProbability,130.03,130.03,True,1,False,Recovered,369,0
d867888b-7ff6-b824-152a-eaec2bdfcb41,MLProbability,418.93,418.93,True,1,False,Recovered,369,0
47c68688-ecf3-2053-af36-b8cc13087974,MLProbability,342.2,0.0,False,3,True,Budget Exhausted,1479,0
a879d8f8-9042-2eb7-8b04-0f53e63949d4,MLProbability,588.66,0.0,False,3,True,Budget Exhausted,1479,0
3508507a-f622-d842-0402-2b3c508211a5,MLProbability,778.73,778.73,True,3,True,Recovered,1108,0
9d264599-c4dd-8df5-9aec-56a857311609,MLProbability,143.11,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
16591c89-21eb-faa9-1a2b-d69c450f69ee,MLProbability,174.81,174.81,True,2,False,Recovered,738,0
8e969227-72e7-6b51-6e54-ac6d2ff8e87e,MLProbability,130.89,0.0,False,3,True,Budget Exhausted,1479,0
c777a07f-6346-d4ef-69ef-74e34ab6821c,MLProbability,153.84,0.0,False,3,True,Budget Exhausted,1479,0
8f3dc97f-e6b0-da0a-b98f-5dbe15aede0f,MLProbability,563.96,0.0,False,0,False,Mandate status is MandateStatus.EXPIRED,372,0
46a56fe8-6f46-f1b1-2ace-1aa9103246b3,MLProbability,82.51,0.0,False,3,True,Budget Exhausted,1479,0
